WO_Number,Asset_ID,MaintenanceType,Failure_Reason,Downtime_Min,MTBF_Hrs,ERP_Asset_Ref
WO-2166154,ASSET-01212,Corrective,DIE-WEAR,208,297,000160001176
WO-2166155,ASSET-01212,Preventive,,0,,000160001176
WO-2166156,ASSET-01212,Corrective,BEARING-FAILURE,210,320,000160001176
WO-2166157,ASSET-01212,Emergency,SPINDLE-SEIZURE,108,1066,000160001176
WO-2166158,ASSET-01213,Preventive,,0,,000160001177
WO-2166159,ASSET-01213,Corrective,DIE-WEAR,211,590,000160001177
WO-2166160,ASSET-01213,Preventive,,0,,000160001177
WO-2166161,ASSET-01213,Corrective,SENSOR-FAULT,136,390,000160001177
WO-2166162,ASSET-01214,Preventive,,0,,000160001178
WO-2166163,ASSET-01214,Preventive,,0,,000160001178
WO-2166164,ASSET-01214,Emergency,PNEUMATIC-LEAK,419,991,000160001178
WO-2166165,ASSET-01215,Preventive,,0,,000160001179
WO-2166166,ASSET-01215,Preventive,,0,,000160001179
WO-2166167,ASSET-01215,Corrective,BELT-FAILURE,240,808,000160001179
WO-2166168,ASSET-01215,Preventive,,0,,000160001179
WO-2166169,ASSET-01215,Preventive,,0,,000160001179
WO-2166170,ASSET-01216,Corrective,BEARING-FAILURE,149,288,000160001180
WO-2166171,ASSET-01216,Preventive,,0,,000160001180
WO-2166172,ASSET-01217,Preventive,,0,,000160001181
WO-2166173,ASSET-01217,Preventive,,0,,000160001181
WO-2166174,ASSET-01217,Corrective,HYDRAULIC-LEAK,109,282,000160001181
WO-2166175,ASSET-01217,Preventive,,0,,000160001181
WO-2166176,ASSET-01218,Corrective,HYDRAULIC-LEAK,121,875,000160001182
WO-2166177,ASSET-01218,Preventive,,0,,000160001182
WO-2166178,ASSET-01218,Preventive,,0,,000160001182
WO-2166179,ASSET-01218,Corrective,SENSOR-FAULT,32,550,000160001182
WO-2166180,ASSET-01218,Preventive,,0,,000160001182
WO-2166181,ASSET-01218,Preventive,,0,,000160001182
WO-2166182,ASSET-01218,Preventive,,0,,000160001182
WO-2166183,ASSET-01219,Preventive,,0,,000160001183
WO-2166184,ASSET-01219,Corrective,CALIBRATION-DRIFT,128,362,000160001183
WO-2166185,ASSET-01219,Preventive,,0,,000160001183
WO-2166186,ASSET-01219,Preventive,,0,,000160001183
WO-2166187,ASSET-01219,Preventive,,0,,000160001183
WO-2166188,ASSET-01220,Preventive,,0,,000160001184
WO-2166189,ASSET-01220,Preventive,,0,,000160001184
WO-2166190,ASSET-01220,Corrective,PNEUMATIC-LEAK,102,662,000160001184
WO-2166191,ASSET-01220,Corrective,SPINDLE-SEIZURE,199,1026,000160001184
WO-2166192,ASSET-01220,Preventive,,0,,000160001184
WO-2166193,ASSET-01221,Preventive,,0,,000160001185
WO-2166194,ASSET-01221,Preventive,,0,,000160001185
WO-2166195,ASSET-01221,Preventive,,0,,000160001185
WO-2166196,ASSET-01221,Emergency,CONTROLLER-FAULT,119,974,000160001185
WO-2166197,ASSET-01221,Corrective,CONTROLLER-FAULT,33,1448,000160001185
WO-2166198,ASSET-01221,Preventive,,0,,000160001185
WO-2166199,ASSET-01222,Preventive,,0,,000160001186
WO-2166200,ASSET-01222,Corrective,DIE-WEAR,190,854,000160001186
WO-2166201,ASSET-01223,Corrective,DIE-WEAR,38,1840,000160001187
WO-2166202,ASSET-01223,Preventive,,0,,000160001187
WO-2166203,ASSET-01223,Preventive,,0,,000160001187
WO-2166204,ASSET-01223,Corrective,HYDRAULIC-LEAK,202,500,000160001187
WO-2166205,ASSET-01223,Preventive,,0,,000160001187
WO-2166206,ASSET-01223,Corrective,SPINDLE-SEIZURE,215,888,000160001187
WO-2166207,ASSET-01224,Preventive,,0,,000160001188
WO-2166208,ASSET-01224,Corrective,CONTROLLER-FAULT,184,997,000160001188
WO-2166209,ASSET-01224,Preventive,,0,,000160001188
WO-2166210,ASSET-01224,Preventive,,0,,000160001188
WO-2166211,ASSET-01225,Preventive,,0,,000160001189
WO-2166212,ASSET-01225,Preventive,,0,,000160001189
WO-2166213,ASSET-01225,Corrective,BELT-FAILURE,126,662,000160001189
WO-2166214,ASSET-01225,Emergency,SENSOR-FAULT,156,475,000160001189
WO-2166215,ASSET-01226,Preventive,,0,,000160001190
WO-2166216,ASSET-01226,Preventive,,0,,000160001190
WO-2166217,ASSET-01226,Preventive,,0,,000160001190
WO-2166218,ASSET-01226,Corrective,HYDRAULIC-LEAK,206,1114,000160001190
WO-2166219,ASSET-01226,Preventive,,0,,000160001190
WO-2166220,ASSET-01227,Emergency,CALIBRATION-DRIFT,540,534,000160001191
WO-2166221,ASSET-01227,Preventive,,0,,000160001191
WO-2166222,ASSET-01227,Emergency,CONTROLLER-FAULT,369,564,000160001191
WO-2166223,ASSET-01228,Preventive,,0,,000160001192
WO-2166224,ASSET-01228,Corrective,PNEUMATIC-LEAK,43,909,000160001192
WO-2166225,ASSET-01228,Preventive,,0,,000160001192
WO-2166226,ASSET-01228,Corrective,HYDRAULIC-LEAK,47,460,000160001192
WO-2166227,ASSET-01228,Corrective,SENSOR-FAULT,121,678,000160001192
WO-2166228,ASSET-01228,Corrective,SPINDLE-SEIZURE,48,1507,000160001192
WO-2166229,ASSET-01228,Preventive,,0,,000160001192
WO-2166230,ASSET-01228,Emergency,SPINDLE-SEIZURE,302,672,000160001192
WO-2166231,ASSET-01228,Corrective,HYDRAULIC-LEAK,191,922,000160001192
WO-2166232,ASSET-01229,Corrective,DIE-WEAR,221,519,000160001193
WO-2166233,ASSET-01229,Corrective,SENSOR-FAULT,213,390,000160001193
WO-2166234,ASSET-01229,Emergency,SPINDLE-SEIZURE,354,1179,000160001193
WO-2166235,ASSET-01229,Preventive,,0,,000160001193
WO-2166236,ASSET-01229,Preventive,,0,,000160001193
WO-2166237,ASSET-01229,Emergency,BEARING-FAILURE,294,439,000160001193
WO-2166238,ASSET-01229,Corrective,SENSOR-FAULT,223,397,000160001193
WO-2166239,ASSET-01229,Preventive,,0,,000160001193
WO-2166240,ASSET-01230,Corrective,BELT-FAILURE,215,1549,000160001194
WO-2166241,ASSET-01230,Preventive,,0,,000160001194
WO-2166242,ASSET-01230,Preventive,,0,,000160001194
WO-2166243,ASSET-01230,Corrective,HYDRAULIC-LEAK,44,1711,000160001194
WO-2166244,ASSET-01231,Corrective,PNEUMATIC-LEAK,34,723,000160001195
WO-2166245,ASSET-01231,Corrective,PNEUMATIC-LEAK,236,1393,000160001195
WO-2166246,ASSET-01231,Preventive,,0,,000160001195
WO-2166247,ASSET-01231,Emergency,MOTOR-BURNOUT,154,788,000160001195
WO-2166248,ASSET-01231,Preventive,,0,,000160001195
WO-2166249,ASSET-01231,Corrective,BEARING-FAILURE,100,853,000160001195
WO-2166250,ASSET-01232,Preventive,,0,,000160001196
WO-2166251,ASSET-01232,Preventive,,0,,000160001196
WO-2166252,ASSET-01232,Corrective,BEARING-FAILURE,160,1938,000160001196
WO-2166253,ASSET-01232,Preventive,,0,,000160001196
WO-2166254,ASSET-01233,Emergency,CONTROLLER-FAULT,325,764,000160001197
WO-2166255,ASSET-01233,Preventive,,0,,000160001197
WO-2166256,ASSET-01233,Preventive,,0,,000160001197
WO-2166257,ASSET-01233,Corrective,BELT-FAILURE,110,1025,000160001197
WO-2166258,ASSET-01233,Preventive,,0,,000160001197
WO-2166259,ASSET-01233,Corrective,CALIBRATION-DRIFT,136,1483,000160001197
WO-2166260,ASSET-01233,Preventive,,0,,000160001197
WO-2166261,ASSET-01234,Corrective,CONTROLLER-FAULT,147,1456,000160001198
WO-2166262,ASSET-01234,Corrective,DIE-WEAR,135,943,000160001198
WO-2166263,ASSET-01234,Preventive,,0,,000160001198
WO-2166264,ASSET-01234,Preventive,,0,,000160001198
WO-2166265,ASSET-01234,Emergency,SENSOR-FAULT,357,1780,000160001198
WO-2166266,ASSET-01235,Preventive,,0,,000160001200
WO-2166267,ASSET-01235,Preventive,,0,,000160001200
WO-2166268,ASSET-01235,Preventive,,0,,000160001200
WO-2166269,ASSET-01236,Corrective,SPINDLE-SEIZURE,122,1605,000160001201
WO-2166270,ASSET-01236,Emergency,CALIBRATION-DRIFT,204,1328,000160001201
WO-2166271,ASSET-01236,Preventive,,0,,000160001201
WO-2166272,ASSET-01236,Corrective,MOTOR-BURNOUT,83,1840,000160001201
WO-2166273,ASSET-01236,Corrective,SENSOR-FAULT,127,1198,000160001201
WO-2166274,ASSET-01236,Preventive,,0,,000160001201
WO-2166275,ASSET-01237,Corrective,PNEUMATIC-LEAK,107,725,000160001202
WO-2166276,ASSET-01237,Preventive,,0,,000160001202
WO-2166277,ASSET-01237,Corrective,BELT-FAILURE,157,1889,000160001202
WO-2166278,ASSET-01237,Corrective,SPINDLE-SEIZURE,98,514,000160001202
WO-2166279,ASSET-01237,Corrective,SENSOR-FAULT,54,1093,000160001202
WO-2166280,ASSET-01237,Preventive,,0,,000160001202
WO-2166281,ASSET-01237,Preventive,,0,,000160001202
WO-2166282,ASSET-01237,Preventive,,0,,000160001202
WO-2166283,ASSET-01237,Preventive,,0,,000160001202
WO-2166284,ASSET-01238,Corrective,BELT-FAILURE,116,1936,000160001203
WO-2166285,ASSET-01238,Emergency,SENSOR-FAULT,256,505,000160001203
WO-2166286,ASSET-01238,Emergency,CONTROLLER-FAULT,159,317,000160001203
WO-2166287,ASSET-01238,Corrective,MOTOR-BURNOUT,155,785,000160001203
WO-2166288,ASSET-01238,Preventive,,0,,000160001203
WO-2166289,ASSET-01238,Corrective,BEARING-FAILURE,65,1667,000160001203
WO-2166290,ASSET-01238,Preventive,,0,,000160001203
WO-2166291,ASSET-01239,Corrective,CONTROLLER-FAULT,73,1701,000160001204
WO-2166292,ASSET-01239,Corrective,SENSOR-FAULT,45,490,000160001204
WO-2166293,ASSET-01239,Corrective,HYDRAULIC-LEAK,162,238,000160001204
WO-2166294,ASSET-01240,Corrective,SPINDLE-SEIZURE,77,1502,000160001205
WO-2166295,ASSET-01240,Emergency,HYDRAULIC-LEAK,543,662,000160001205
WO-2166296,ASSET-01240,Corrective,DIE-WEAR,231,1522,000160001205
WO-2166297,ASSET-01240,Corrective,SENSOR-FAULT,181,1813,000160001205
WO-2166298,ASSET-01240,Corrective,BEARING-FAILURE,47,806,000160001205
WO-2166299,ASSET-01240,Preventive,,0,,000160001205
WO-2166300,ASSET-01240,Corrective,DIE-WEAR,228,835,000160001205
WO-2166301,ASSET-01241,Preventive,,0,,000160001206
WO-2166302,ASSET-01241,Preventive,,0,,000160001206
WO-2166303,ASSET-01241,Preventive,,0,,000160001206
WO-2166304,ASSET-01241,Corrective,PNEUMATIC-LEAK,177,1005,000160001206
WO-2166305,ASSET-01241,Emergency,HYDRAULIC-LEAK,308,1256,000160001206
WO-2166306,ASSET-01242,Preventive,,0,,000160001207
WO-2166307,ASSET-01242,Corrective,MOTOR-BURNOUT,236,534,000160001207
WO-2166308,ASSET-01242,Preventive,,0,,000160001207
WO-2166309,ASSET-01242,Corrective,BEARING-FAILURE,237,1368,000160001207
WO-2166310,ASSET-01242,Corrective,BELT-FAILURE,175,1509,000160001207
WO-2166311,ASSET-01242,Corrective,BEARING-FAILURE,48,637,000160001207
WO-2166312,ASSET-01242,Corrective,PNEUMATIC-LEAK,227,847,000160001207
WO-2166313,ASSET-01243,Preventive,,0,,000160001208
WO-2166314,ASSET-01244,Preventive,,0,,000160001209
WO-2166315,ASSET-01244,Preventive,,0,,000160001209
WO-2166316,ASSET-01244,Preventive,,0,,000160001209
WO-2166317,ASSET-01245,Emergency,CONTROLLER-FAULT,84,1635,000160001210
WO-2166318,ASSET-01245,Preventive,,0,,000160001210
WO-2166319,ASSET-01245,Preventive,,0,,000160001210
WO-2166320,ASSET-01245,Corrective,MOTOR-BURNOUT,80,1225,000160001210
WO-2166321,ASSET-01245,Corrective,BELT-FAILURE,114,869,000160001210
WO-2166322,ASSET-01245,Preventive,,0,,000160001210
WO-2166323,ASSET-01245,Preventive,,0,,000160001210
WO-2166324,ASSET-01245,Emergency,SENSOR-FAULT,206,1514,000160001210
WO-2166325,ASSET-01246,Corrective,PNEUMATIC-LEAK,219,522,000160001211
WO-2166326,ASSET-01246,Preventive,,0,,000160001211
WO-2166327,ASSET-01246,Preventive,,0,,000160001211
WO-2166328,ASSET-01246,Preventive,,0,,000160001211
WO-2166329,ASSET-01246,Preventive,,0,,000160001211
WO-2166330,ASSET-01247,Preventive,,0,,000160001212
WO-2166331,ASSET-01247,Preventive,,0,,000160001212
WO-2166332,ASSET-01247,Preventive,,0,,000160001212
WO-2166333,ASSET-01247,Preventive,,0,,000160001212
WO-2166334,ASSET-01248,Corrective,CONTROLLER-FAULT,46,1510,000160001213
WO-2166335,ASSET-01248,Emergency,SPINDLE-SEIZURE,464,773,000160001213
WO-2166336,ASSET-01248,Corrective,HYDRAULIC-LEAK,32,1919,000160001213
WO-2166337,ASSET-01248,Corrective,SENSOR-FAULT,84,1308,000160001213
WO-2166338,ASSET-01248,Corrective,SPINDLE-SEIZURE,109,336,000160001213
WO-2166339,ASSET-01248,Preventive,,0,,000160001213
WO-2166340,ASSET-01248,Emergency,CONTROLLER-FAULT,77,1323,000160001213
WO-2166341,ASSET-01249,Corrective,DIE-WEAR,123,724,000160001214
WO-2166342,ASSET-01250,Preventive,,0,,000160001215
WO-2166343,ASSET-01250,Corrective,HYDRAULIC-LEAK,215,636,000160001215
WO-2166344,ASSET-01250,Preventive,,0,,000160001215
WO-2166345,ASSET-01250,Corrective,HYDRAULIC-LEAK,69,988,000160001215
WO-2166346,ASSET-01250,Preventive,,0,,000160001215
WO-2166347,ASSET-01250,Corrective,MOTOR-BURNOUT,83,1421,000160001215
WO-2166348,ASSET-01250,Corrective,SPINDLE-SEIZURE,121,1176,000160001215
WO-2166349,ASSET-01251,Preventive,,0,,000160001216
WO-2166350,ASSET-01251,Preventive,,0,,000160001216
WO-2166351,ASSET-01251,Preventive,,0,,000160001216
WO-2166352,ASSET-01252,Preventive,,0,,000160001217
WO-2166353,ASSET-01252,Emergency,DIE-WEAR,116,301,000160001217
WO-2166354,ASSET-01252,Preventive,,0,,000160001217
WO-2166355,ASSET-01252,Preventive,,0,,000160001217
WO-2166356,ASSET-01252,Corrective,SENSOR-FAULT,45,1739,000160001217
WO-2166357,ASSET-01253,Corrective,MOTOR-BURNOUT,163,1613,000160001218
WO-2166358,ASSET-01253,Preventive,,0,,000160001218
WO-2166359,ASSET-01253,Preventive,,0,,000160001218
WO-2166360,ASSET-01253,Preventive,,0,,000160001218
WO-2166361,ASSET-01253,Preventive,,0,,000160001218
WO-2166362,ASSET-01253,Preventive,,0,,000160001218
WO-2166363,ASSET-01253,Corrective,CALIBRATION-DRIFT,235,1693,000160001218
WO-2166364,ASSET-01254,Preventive,,0,,000160001219
WO-2166365,ASSET-01254,Preventive,,0,,000160001219
WO-2166366,ASSET-01254,Preventive,,0,,000160001219
WO-2166367,ASSET-01254,Corrective,SPINDLE-SEIZURE,151,1277,000160001219
WO-2166368,ASSET-01254,Preventive,,0,,000160001219
WO-2166369,ASSET-01255,Preventive,,0,,000160001220
WO-2166370,ASSET-01255,Emergency,SENSOR-FAULT,226,1801,000160001220
WO-2166371,ASSET-01255,Corrective,CONTROLLER-FAULT,196,1759,000160001220
WO-2166372,ASSET-01256,Preventive,,0,,000160001221
WO-2166373,ASSET-01256,Preventive,,0,,000160001221
WO-2166374,ASSET-01257,Preventive,,0,,000160001222
WO-2166375,ASSET-01257,Corrective,CONTROLLER-FAULT,115,1098,000160001222
WO-2166376,ASSET-01257,Preventive,,0,,000160001222
WO-2166377,ASSET-01257,Corrective,MOTOR-BURNOUT,44,871,000160001222
WO-2166378,ASSET-01258,Preventive,,0,,000160001223
WO-2166379,ASSET-01259,Preventive,,0,,000160001224
WO-2166380,ASSET-01259,Corrective,HYDRAULIC-LEAK,228,915,000160001224
WO-2166381,ASSET-01259,Preventive,,0,,000160001224
WO-2166382,ASSET-01259,Preventive,,0,,000160001224
WO-2166383,ASSET-01259,Preventive,,0,,000160001224
WO-2166384,ASSET-01260,Preventive,,0,,000160001225
WO-2166385,ASSET-01260,Preventive,,0,,000160001225
WO-2166386,ASSET-01260,Preventive,,0,,000160001225
WO-2166387,ASSET-01261,Preventive,,0,,000160001226
WO-2166388,ASSET-01261,Preventive,,0,,000160001226
WO-2166389,ASSET-01261,Corrective,PNEUMATIC-LEAK,68,1562,000160001226
WO-2166390,ASSET-01261,Preventive,,0,,000160001226
WO-2166391,ASSET-01261,Preventive,,0,,000160001226
WO-2166392,ASSET-01261,Preventive,,0,,000160001226
WO-2166393,ASSET-01261,Emergency,MOTOR-BURNOUT,579,1796,000160001226
WO-2166394,ASSET-01261,Preventive,,0,,000160001226
WO-2166395,ASSET-01261,Emergency,BEARING-FAILURE,515,636,000160001226
WO-2166396,ASSET-01262,Preventive,,0,,000160001227
WO-2166397,ASSET-01262,Preventive,,0,,000160001227
WO-2166398,ASSET-01263,Corrective,CALIBRATION-DRIFT,99,1382,000160001228
WO-2166399,ASSET-01263,Corrective,PNEUMATIC-LEAK,51,624,000160001228
WO-2166400,ASSET-01263,Preventive,,0,,000160001228
WO-2166401,ASSET-01263,Preventive,,0,,000160001228
WO-2166402,ASSET-01263,Corrective,MOTOR-BURNOUT,159,829,000160001228
WO-2166403,ASSET-01263,Corrective,MOTOR-BURNOUT,112,236,000160001228
WO-2166404,ASSET-01264,Corrective,MOTOR-BURNOUT,109,1870,000160001229
WO-2166405,ASSET-01264,Corrective,HYDRAULIC-LEAK,59,1503,000160001229
WO-2166406,ASSET-01265,Corrective,DIE-WEAR,165,1574,000160001230
WO-2166407,ASSET-01265,Preventive,,0,,000160001230
WO-2166408,ASSET-01265,Preventive,,0,,000160001230
WO-2166409,ASSET-01265,Corrective,CALIBRATION-DRIFT,165,603,000160001230
WO-2166410,ASSET-01265,Corrective,SENSOR-FAULT,196,271,000160001230
WO-2166411,ASSET-01265,Corrective,MOTOR-BURNOUT,239,1105,000160001230
WO-2166412,ASSET-01265,Corrective,CALIBRATION-DRIFT,170,829,000160001230
WO-2166413,ASSET-01266,Preventive,,0,,000160001231
WO-2166414,ASSET-01266,Corrective,SPINDLE-SEIZURE,193,1087,000160001231
WO-2166415,ASSET-01266,Emergency,BEARING-FAILURE,349,494,000160001231
WO-2166416,ASSET-01267,Preventive,,0,,000160001232
WO-2166417,ASSET-01267,Preventive,,0,,000160001232
WO-2166418,ASSET-01267,Corrective,PNEUMATIC-LEAK,195,792,000160001232
WO-2166419,ASSET-01267,Corrective,PNEUMATIC-LEAK,100,1527,000160001232
WO-2166420,ASSET-01267,Corrective,SPINDLE-SEIZURE,229,479,000160001232
WO-2166421,ASSET-01268,Preventive,,0,,000160001233
WO-2166422,ASSET-01268,Preventive,,0,,000160001233
WO-2166423,ASSET-01268,Preventive,,0,,000160001233
WO-2166424,ASSET-01269,Corrective,CALIBRATION-DRIFT,181,1926,000160001234
WO-2166425,ASSET-01269,Preventive,,0,,000160001234
WO-2166426,ASSET-01269,Emergency,SENSOR-FAULT,588,1375,000160001234
WO-2166427,ASSET-01269,Corrective,PNEUMATIC-LEAK,109,603,000160001234
WO-2166428,ASSET-01270,Preventive,,0,,000160001236
WO-2166429,ASSET-01270,Preventive,,0,,000160001236
WO-2166430,ASSET-01270,Corrective,CONTROLLER-FAULT,188,497,000160001236
WO-2166431,ASSET-01271,Preventive,,0,,000160001237
WO-2166432,ASSET-01271,Corrective,BEARING-FAILURE,47,977,000160001237
WO-2166433,ASSET-01271,Preventive,,0,,000160001237
WO-2166434,ASSET-01271,Preventive,,0,,000160001237
WO-2166435,ASSET-01271,Preventive,,0,,000160001237
WO-2166436,ASSET-01271,Preventive,,0,,000160001237
WO-2166437,ASSET-01272,Corrective,SPINDLE-SEIZURE,43,1345,000160001238
WO-2166438,ASSET-01272,Preventive,,0,,000160001238
WO-2166439,ASSET-01272,Corrective,BELT-FAILURE,83,1092,000160001238
WO-2166440,ASSET-01272,Emergency,PNEUMATIC-LEAK,417,1582,000160001238
WO-2166441,ASSET-01272,Preventive,,0,,000160001238
WO-2166442,ASSET-01272,Preventive,,0,,000160001238
WO-2166443,ASSET-01273,Corrective,CALIBRATION-DRIFT,196,916,000160001239
WO-2166444,ASSET-01273,Corrective,BEARING-FAILURE,215,1623,000160001239
WO-2166445,ASSET-01273,Preventive,,0,,000160001239
WO-2166446,ASSET-01273,Preventive,,0,,000160001239
WO-2166447,ASSET-01273,Preventive,,0,,000160001239
WO-2166448,ASSET-01273,Preventive,,0,,000160001239
WO-2166449,ASSET-01273,Corrective,SENSOR-FAULT,205,616,000160001239
WO-2166450,ASSET-01274,Preventive,,0,,000160001240
WO-2166451,ASSET-01274,Preventive,,0,,000160001240
WO-2166452,ASSET-01275,Emergency,HYDRAULIC-LEAK,360,1842,000160001241
WO-2166453,ASSET-01275,Preventive,,0,,000160001241
WO-2166454,ASSET-01276,Emergency,HYDRAULIC-LEAK,97,638,000160001242
WO-2166455,ASSET-01276,Preventive,,0,,000160001242
WO-2166456,ASSET-01276,Preventive,,0,,000160001242
WO-2166457,ASSET-01276,Preventive,,0,,000160001242
WO-2166458,ASSET-01276,Preventive,,0,,000160001242
WO-2166459,ASSET-01276,Preventive,,0,,000160001242
WO-2166460,ASSET-01277,Preventive,,0,,000160001243
WO-2166461,ASSET-01277,Preventive,,0,,000160001243
WO-2166462,ASSET-01277,Corrective,CALIBRATION-DRIFT,202,1269,000160001243
WO-2166463,ASSET-01277,Preventive,,0,,000160001243
WO-2166464,ASSET-01278,Preventive,,0,,000160001244
WO-2166465,ASSET-01278,Preventive,,0,,000160001244
WO-2166466,ASSET-01278,Corrective,CONTROLLER-FAULT,42,833,000160001244
WO-2166467,ASSET-01278,Preventive,,0,,000160001244
WO-2166468,ASSET-01278,Corrective,DIE-WEAR,116,514,000160001244
WO-2166469,ASSET-01278,Corrective,MOTOR-BURNOUT,92,700,000160001244
WO-2166470,ASSET-01278,Preventive,,0,,000160001244
WO-2166471,ASSET-01278,Preventive,,0,,000160001244
WO-2166472,ASSET-01279,Preventive,,0,,000160001245
WO-2166473,ASSET-01279,Preventive,,0,,000160001245
WO-2166474,ASSET-01279,Preventive,,0,,000160001245
WO-2166475,ASSET-01279,Preventive,,0,,000160001245
WO-2166476,ASSET-01279,Preventive,,0,,000160001245
WO-2166477,ASSET-01280,Preventive,,0,,000160001246
WO-2166478,ASSET-01280,Preventive,,0,,000160001246
WO-2166479,ASSET-01280,Preventive,,0,,000160001246
WO-2166480,ASSET-01281,Preventive,,0,,000160001247
WO-2166481,ASSET-01281,Preventive,,0,,000160001247
WO-2166482,ASSET-01281,Corrective,SPINDLE-SEIZURE,193,472,000160001247
WO-2166483,ASSET-01281,Preventive,,0,,000160001247
WO-2166484,ASSET-01281,Corrective,CALIBRATION-DRIFT,68,1302,000160001247
WO-2166485,ASSET-01281,Corrective,SPINDLE-SEIZURE,109,1385,000160001247
WO-2166486,ASSET-01281,Emergency,SPINDLE-SEIZURE,248,680,000160001247
WO-2166487,ASSET-01281,Preventive,,0,,000160001247
WO-2166488,ASSET-01282,Corrective,CONTROLLER-FAULT,130,310,000160001248
WO-2166489,ASSET-01282,Corrective,DIE-WEAR,240,1009,000160001248
WO-2166490,ASSET-01282,Preventive,,0,,000160001248
WO-2166491,ASSET-01282,Corrective,PNEUMATIC-LEAK,77,596,000160001248
WO-2166492,ASSET-01282,Preventive,,0,,000160001248
WO-2166493,ASSET-01282,Corrective,MOTOR-BURNOUT,161,1226,000160001248
WO-2166494,ASSET-01283,Corrective,BEARING-FAILURE,57,1087,000160001249
WO-2166495,ASSET-01283,Preventive,,0,,000160001249
WO-2166496,ASSET-01284,Preventive,,0,,000160001250
WO-2166497,ASSET-01284,Preventive,,0,,000160001250
WO-2166498,ASSET-01284,Emergency,CALIBRATION-DRIFT,466,377,000160001250
WO-2166499,ASSET-01284,Corrective,PNEUMATIC-LEAK,90,756,000160001250
WO-2166500,ASSET-01284,Corrective,DIE-WEAR,167,1345,000160001250
WO-2166501,ASSET-01285,Corrective,CONTROLLER-FAULT,231,1746,000160001251
WO-2166502,ASSET-01285,Corrective,DIE-WEAR,113,600,000160001251
WO-2166503,ASSET-01285,Corrective,PNEUMATIC-LEAK,102,1710,000160001251
WO-2166504,ASSET-01285,Corrective,BELT-FAILURE,68,851,000160001251
WO-2166505,ASSET-01285,Preventive,,0,,000160001251
WO-2166506,ASSET-01285,Corrective,BELT-FAILURE,233,773,000160001251
WO-2166507,ASSET-01286,Preventive,,0,,000160001252
WO-2166508,ASSET-01286,Preventive,,0,,000160001252
WO-2166509,ASSET-01286,Preventive,,0,,000160001252
WO-2166510,ASSET-01287,Preventive,,0,,000160001253
WO-2166511,ASSET-01287,Corrective,DIE-WEAR,196,828,000160001253
WO-2166512,ASSET-01287,Preventive,,0,,000160001253
